Date,Station_Name,Product_Category,Shift,Supervisor,Weekday,Product,Quantity,Unit_Price,Revenue,Month_Name,Month_Number,Quarter,,
01/02/2025,Iwaya,Automotive Fuel,Afternoon,Mrs Chika,Saturday,Diesel,13422,₦820,"₦11,006,040",February,2,1,,
01/02/2025,Iwaya,Automotive Fuel,Afternoon,Mrs Chika,Saturday,LPG (kg),2444,₦850,"₦2,077,400",February,2,1,,
02/02/2025,Maryland,Automotive Fuel,Morning,Mr John,Sunday,AGO,7514,₦750,"₦5,635,500",February,2,1,,
02/02/2025,Maryland,Automotive Fuel,Morning,Mr John,Sunday,PMS,14952,₦650,"₦9,718,800",February,2,1,,
02/02/2025,Maryland,Automotive Fuel,Morning,Mr John,Sunday,Lubricant,1231,"₦2,000","₦2,462,000",February,2,1,,
02/02/2025,Maryland,Automotive Fuel,Morning,Mr John,Sunday,Diesel,19725,₦820,"₦16,174,500",February,2,1,,
02/02/2025,Maryland,Automotive Fuel,Morning,Mr John,Sunday,LPG (kg),1633,₦850,"₦1,388,050",February,2,1,,
03/02/2025,Idimu,Lubricant,Night,Mr Tunde,Monday,AGO,9357,₦750,"₦7,017,750",February,2,1,,
03/02/2025,Idimu,Lubricant,Night,Mr Tunde,Monday,PMS,17689,₦650,"₦11,497,850",February,2,1,,
03/02/2025,Idimu,Lubricant,Night,Mr Tunde,Monday,Lubricant,677,"₦2,000","₦1,354,000",February,2,1,,
03/02/2025,Idimu,Lubricant,Night,Mr Tunde,Monday,Diesel,12653,₦820,"₦10,375,460",February,2,1,,
03/02/2025,Idimu,Lubricant,Night,Mr Tunde,Monday,LPG (kg),2801,₦850,"₦2,380,850",February,2,1,,
04/02/2025,Iwaya,Cooking Gas,Afternoon,Miss Ada,Tuesday,AGO,5292,₦750,"₦3,969,000",February,2,1,,
04/02/2025,Iwaya,Cooking Gas,Afternoon,Miss Ada,Tuesday,PMS,24727,₦650,"₦16,072,550",February,2,1,,
04/02/2025,Iwaya,Cooking Gas,Afternoon,Miss Ada,Tuesday,Lubricant,1241,"₦2,000","₦2,482,000",February,2,1,,
04/02/2025,Iwaya,Cooking Gas,Afternoon,Miss Ada,Tuesday,Diesel,15277,₦820,"₦12,527,140",February,2,1,,
04/02/2025,Iwaya,Cooking Gas,Afternoon,Miss Ada,Tuesday,LPG (kg),1133,₦850,"₦963,050",February,2,1,,
05/02/2025,Maryland,Cooking Gas,Afternoon,Mr Tunde,Wednesday,AGO,6920,₦750,"₦5,190,000",February,2,1,,
05/02/2025,Maryland,Cooking Gas,Afternoon,Mr Tunde,Wednesday,PMS,15874,₦650,"₦10,318,100",February,2,1,,
05/02/2025,Maryland,Cooking Gas,Afternoon,Mr Tunde,Wednesday,Lubricant,876,"₦2,000","₦1,752,000",February,2,1,,
05/02/2025,Maryland,Cooking Gas,Afternoon,Mr Tunde,Wednesday,Diesel,9588,₦820,"₦7,862,160",February,2,1,,
05/02/2025,Maryland,Cooking Gas,Afternoon,Mr Tunde,Wednesday,LPG (kg),1186,₦850,"₦1,008,100",February,2,1,,
06/02/2025,Idimu,Automotive Fuel,Morning,Miss Ada,Thursday,AGO,13394,₦750,"₦10,045,500",February,2,1,,
06/02/2025,Idimu,Automotive Fuel,Morning,Miss Ada,Thursday,PMS,13697,₦650,"₦8,903,050",February,2,1,,
06/02/2025,Idimu,Automotive Fuel,Morning,Miss Ada,Thursday,Lubricant,1380,"₦2,000","₦2,760,000",February,2,1,,
06/02/2025,Idimu,Automotive Fuel,Morning,Miss Ada,Thursday,Diesel,11862,₦820,"₦9,726,840",February,2,1,,
06/02/2025,Idimu,Automotive Fuel,Morning,Miss Ada,Thursday,LPG (kg),1908,₦850,"₦1,621,800",February,2,1,,
07/02/2025,Iwaya,Automotive Fuel,Morning,Miss Ada,Friday,AGO,6140,₦750,"₦4,605,000",February,2,1,,
07/02/2025,Iwaya,Automotive Fuel,Morning,Miss Ada,Friday,PMS,19928,₦650,"₦12,953,200",February,2,1,,
07/02/2025,Iwaya,Automotive Fuel,Morning,Miss Ada,Friday,Lubricant,1093,"₦2,000","₦2,186,000",February,2,1,,
07/02/2025,Iwaya,Automotive Fuel,Morning,Miss Ada,Friday,Diesel,15920,₦820,"₦13,054,400",February,2,1,,
07/02/2025,Iwaya,Automotive Fuel,Morning,Miss Ada,Friday,LPG (kg),2667,₦850,"₦2,266,950",February,2,1,,
08/02/2025,Maryland,Lubricant,Morning,Mr Tunde,Saturday,AGO,12803,₦750,"₦9,602,250",February,2,1,,
08/02/2025,Maryland,Lubricant,Morning,Mr Tunde,Saturday,PMS,14191,₦650,"₦9,224,150",February,2,1,,
08/02/2025,Maryland,Lubricant,Morning,Mr Tunde,Saturday,Lubricant,1425,"₦2,000","₦2,850,000",February,2,1,,
08/02/2025,Maryland,Lubricant,Morning,Mr Tunde,Saturday,Diesel,10418,₦820,"₦8,542,760",February,2,1,,
08/02/2025,Maryland,Lubricant,Morning,Mr Tunde,Saturday,LPG (kg),1898,₦850,"₦1,613,300",February,2,1,,
09/02/2025,Idimu,Automotive Fuel,Night,Mr John,Sunday,AGO,13583,₦750,"₦10,187,250",February,2,1,,
09/02/2025,Idimu,Automotive Fuel,Night,Mr John,Sunday,PMS,19872,₦650,"₦12,916,800",February,2,1,,
09/02/2025,Idimu,Automotive Fuel,Night,Mr John,Sunday,Lubricant,1032,"₦2,000","₦2,064,000",February,2,1,,
09/02/2025,Idimu,Automotive Fuel,Night,Mr John,Sunday,Diesel,8444,₦820,"₦6,924,080",February,2,1,,
09/02/2025,Idimu,Automotive Fuel,Night,Mr John,Sunday,LPG (kg),1945,₦850,"₦1,653,250",February,2,1,,
10/02/2025,Iwaya,Lubricant,Morning,Mr Tunde,Monday,AGO,9079,₦750,"₦6,809,250",February,2,1,,
10/02/2025,Iwaya,Lubricant,Morning,Mr Tunde,Monday,PMS,18309,₦650,"₦11,900,850",February,2,1,,
10/02/2025,Iwaya,Lubricant,Morning,Mr Tunde,Monday,Lubricant,1416,"₦2,000","₦2,832,000",February,2,1,,
10/02/2025,Iwaya,Lubricant,Morning,Mr Tunde,Monday,Diesel,8843,₦820,"₦7,251,260",February,2,1,,
10/02/2025,Iwaya,Lubricant,Morning,Mr Tunde,Monday,LPG (kg),2579,₦850,"₦2,192,150",February,2,1,,
11/02/2025,Maryland,Lubricant,Morning,Mrs Chika,Tuesday,AGO,13563,₦750,"₦10,172,250",February,2,1,,
11/02/2025,Maryland,Lubricant,Morning,Mrs Chika,Tuesday,PMS,26518,₦650,"₦17,236,700",February,2,1,,
11/02/2025,Maryland,Lubricant,Morning,Mrs Chika,Tuesday,Lubricant,613,"₦2,000","₦1,226,000",February,2,1,,
11/02/2025,Maryland,Lubricant,Morning,Mrs Chika,Tuesday,Diesel,10024,₦820,"₦8,219,680",February,2,1,,
11/02/2025,Maryland,Lubricant,Morning,Mrs Chika,Tuesday,LPG (kg),1444,₦850,"₦1,227,400",February,2,1,,
12/02/2025,Idimu,Automotive Fuel,Morning,Mr Tunde,Wednesday,AGO,10652,₦750,"₦7,989,000",February,2,1,,
12/02/2025,Idimu,Automotive Fuel,Morning,Mr Tunde,Wednesday,PMS,24010,₦650,"₦15,606,500",February,2,1,,
12/02/2025,Idimu,Automotive Fuel,Morning,Mr Tunde,Wednesday,Lubricant,1395,"₦2,000","₦2,790,000",February,2,1,,
12/02/2025,Idimu,Automotive Fuel,Morning,Mr Tunde,Wednesday,Diesel,13964,₦820,"₦11,450,480",February,2,1,,
12/02/2025,Idimu,Automotive Fuel,Morning,Mr Tunde,Wednesday,LPG (kg),1133,₦850,"₦963,050",February,2,1,,
13/02/2025,Iwaya,Lubricant,Morning,Mrs Chika,Thursday,AGO,12488,₦750,"₦9,366,000",February,2,1,,
13/02/2025,Iwaya,Lubricant,Morning,Mrs Chika,Thursday,PMS,24498,₦650,"₦15,923,700",February,2,1,,
13/02/2025,Iwaya,Lubricant,Morning,Mrs Chika,Thursday,Lubricant,1404,"₦2,000","₦2,808,000",February,2,1,,
13/02/2025,Iwaya,Lubricant,Morning,Mrs Chika,Thursday,Diesel,10944,₦820,"₦8,974,080",February,2,1,,
13/02/2025,Iwaya,Lubricant,Morning,Mrs Chika,Thursday,LPG (kg),1714,₦850,"₦1,456,900",February,2,1,,
14/02/2025,Maryland,Cooking Gas,Morning,Mr Tunde,Friday,AGO,12890,₦750,"₦9,667,500",February,2,1,,
14/02/2025,Maryland,Cooking Gas,Morning,Mr Tunde,Friday,PMS,15815,₦650,"₦10,279,750",February,2,1,,
14/02/2025,Maryland,Cooking Gas,Morning,Mr Tunde,Friday,Lubricant,814,"₦2,000","₦1,628,000",February,2,1,,
14/02/2025,Maryland,Cooking Gas,Morning,Mr Tunde,Friday,Diesel,17969,₦820,"₦14,734,580",February,2,1,,
14/02/2025,Maryland,Cooking Gas,Morning,Mr Tunde,Friday,LPG (kg),1011,₦850,"₦859,350",February,2,1,,
15/02/2025,Idimu,Cooking Gas,Afternoon,Mr John,Saturday,AGO,13686,₦750,"₦10,264,500",February,2,1,,
15/02/2025,Idimu,Cooking Gas,Afternoon,Mr John,Saturday,PMS,20781,₦650,"₦13,507,650",February,2,1,,
15/02/2025,Idimu,Cooking Gas,Afternoon,Mr John,Saturday,Lubricant,565,"₦2,000","₦1,130,000",February,2,1,,
15/02/2025,Idimu,Cooking Gas,Afternoon,Mr John,Saturday,Diesel,16105,₦820,"₦13,206,100",February,2,1,,
15/02/2025,Idimu,Cooking Gas,Afternoon,Mr John,Saturday,LPG (kg),1767,₦850,"₦1,501,950",February,2,1,,
16/02/2025,Iwaya,Lubricant,Night,Miss Ada,Sunday,AGO,6115,₦750,"₦4,586,250",February,2,1,,
16/02/2025,Iwaya,Lubricant,Night,Miss Ada,Sunday,PMS,23144,₦650,"₦15,043,600",February,2,1,,
16/02/2025,Iwaya,Lubricant,Night,Miss Ada,Sunday,Lubricant,861,"₦2,000","₦1,722,000",February,2,1,,
16/02/2025,Iwaya,Lubricant,Night,Miss Ada,Sunday,Diesel,10360,₦820,"₦8,495,200",February,2,1,,
16/02/2025,Iwaya,Lubricant,Night,Miss Ada,Sunday,LPG (kg),1224,₦850,"₦1,040,400",February,2,1,,
17/02/2025,Maryland,Automotive Fuel,Night,Mr John,Monday,AGO,6066,₦750,"₦4,549,500",February,2,1,,
17/02/2025,Maryland,Automotive Fuel,Night,Mr John,Monday,PMS,26803,₦650,"₦17,421,950",February,2,1,,
17/02/2025,Maryland,Automotive Fuel,Night,Mr John,Monday,Lubricant,1368,"₦2,000","₦2,736,000",February,2,1,,
17/02/2025,Maryland,Automotive Fuel,Night,Mr John,Monday,Diesel,10542,₦820,"₦8,644,440",February,2,1,,
17/02/2025,Maryland,Automotive Fuel,Night,Mr John,Monday,LPG (kg),1017,₦850,"₦864,450",February,2,1,,
18/02/2025,Idimu,Lubricant,Morning,Mr Tunde,Tuesday,AGO,14176,₦750,"₦10,632,000",February,2,1,,
18/02/2025,Idimu,Lubricant,Morning,Mr Tunde,Tuesday,PMS,22771,₦650,"₦14,801,150",February,2,1,,
18/02/2025,Idimu,Lubricant,Morning,Mr Tunde,Tuesday,Lubricant,1182,"₦2,000","₦2,364,000",February,2,1,,
18/02/2025,Idimu,Lubricant,Morning,Mr Tunde,Tuesday,Diesel,16071,₦820,"₦13,178,220",February,2,1,,
18/02/2025,Idimu,Lubricant,Morning,Mr Tunde,Tuesday,LPG (kg),1199,₦850,"₦1,019,150",February,2,1,,
19/02/2025,Iwaya,Automotive Fuel,Night,Mrs Chika,Wednesday,AGO,8805,₦750,"₦6,603,750",February,2,1,,
19/02/2025,Iwaya,Automotive Fuel,Night,Mrs Chika,Wednesday,PMS,21015,₦650,"₦13,659,750",February,2,1,,
19/02/2025,Iwaya,Automotive Fuel,Night,Mrs Chika,Wednesday,Lubricant,1397,"₦2,000","₦2,794,000",February,2,1,,
19/02/2025,Iwaya,Automotive Fuel,Night,Mrs Chika,Wednesday,Diesel,14316,₦820,"₦11,739,120",February,2,1,,
19/02/2025,Iwaya,Automotive Fuel,Night,Mrs Chika,Wednesday,LPG (kg),2175,₦850,"₦1,848,750",February,2,1,,
20/02/2025,Maryland,Automotive Fuel,Night,Miss Ada,Thursday,AGO,12795,₦750,"₦9,596,250",February,2,1,,
20/02/2025,Maryland,Automotive Fuel,Night,Miss Ada,Thursday,PMS,27770,₦650,"₦18,050,500",February,2,1,,
20/02/2025,Maryland,Automotive Fuel,Night,Miss Ada,Thursday,Lubricant,1173,"₦2,000","₦2,346,000",February,2,1,,
20/02/2025,Maryland,Automotive Fuel,Night,Miss Ada,Thursday,Diesel,14362,₦820,"₦11,776,840",February,2,1,,
20/02/2025,Maryland,Automotive Fuel,Night,Miss Ada,Thursday,LPG (kg),1061,₦850,"₦901,850",February,2,1,,
21/02/2025,Idimu,Cooking Gas,Night,Mr Tunde,Friday,AGO,7473,₦750,"₦5,604,750",February,2,1,,
21/02/2025,Idimu,Cooking Gas,Night,Mr Tunde,Friday,PMS,15894,₦650,"₦10,331,100",February,2,1,,
21/02/2025,Idimu,Cooking Gas,Night,Mr Tunde,Friday,Lubricant,1099,"₦2,000","₦2,198,000",February,2,1,,
21/02/2025,Idimu,Cooking Gas,Night,Mr Tunde,Friday,Diesel,15025,₦820,"₦12,320,500",February,2,1,,
21/02/2025,Idimu,Cooking Gas,Night,Mr Tunde,Friday,LPG (kg),2096,₦850,"₦1,781,600",February,2,1,,
22/02/2025,Iwaya,Cooking Gas,Night,Mr Tunde,Saturday,AGO,8273,₦750,"₦6,204,750",February,2,1,,
22/02/2025,Iwaya,Cooking Gas,Night,Mr Tunde,Saturday,PMS,13766,₦650,"₦8,947,900",February,2,1,,
22/02/2025,Iwaya,Cooking Gas,Night,Mr Tunde,Saturday,Lubricant,603,"₦2,000","₦1,206,000",February,2,1,,
22/02/2025,Iwaya,Cooking Gas,Night,Mr Tunde,Saturday,Diesel,11269,₦820,"₦9,240,580",February,2,1,,
22/02/2025,Iwaya,Cooking Gas,Night,Mr Tunde,Saturday,LPG (kg),2181,₦850,"₦1,853,850",February,2,1,,
23/02/2025,Maryland,Automotive Fuel,Afternoon,Miss Ada,Sunday,AGO,7383,₦750,"₦5,537,250",February,2,1,,
23/02/2025,Maryland,Automotive Fuel,Afternoon,Miss Ada,Sunday,PMS,12798,₦650,"₦8,318,700",February,2,1,,
23/02/2025,Maryland,Automotive Fuel,Afternoon,Miss Ada,Sunday,Lubricant,1218,"₦2,000","₦2,436,000",February,2,1,,
23/02/2025,Maryland,Automotive Fuel,Afternoon,Miss Ada,Sunday,Diesel,16956,₦820,"₦13,903,920",February,2,1,,
23/02/2025,Maryland,Automotive Fuel,Afternoon,Miss Ada,Sunday,LPG (kg),1221,₦850,"₦1,037,850",February,2,1,,
24/02/2025,Idimu,Lubricant,Night,Miss Ada,Monday,AGO,10993,₦750,"₦8,244,750",February,2,1,,
24/02/2025,Idimu,Lubricant,Night,Miss Ada,Monday,PMS,21594,₦650,"₦14,036,100",February,2,1,,
24/02/2025,Idimu,Lubricant,Night,Miss Ada,Monday,Lubricant,1345,"₦2,000","₦2,690,000",February,2,1,,
24/02/2025,Idimu,Lubricant,Night,Miss Ada,Monday,Diesel,15383,₦820,"₦12,614,060",February,2,1,,
24/02/2025,Idimu,Lubricant,Night,Miss Ada,Monday,LPG (kg),1662,₦850,"₦1,412,700",February,2,1,,
25/02/2025,Iwaya,Cooking Gas,Morning,Mr John,Tuesday,AGO,10645,₦750,"₦7,983,750",February,2,1,,
25/02/2025,Iwaya,Cooking Gas,Morning,Mr John,Tuesday,PMS,26584,₦650,"₦17,279,600",February,2,1,,
25/02/2025,Iwaya,Cooking Gas,Morning,Mr John,Tuesday,Lubricant,616,"₦2,000","₦1,232,000",February,2,1,,
25/02/2025,Iwaya,Cooking Gas,Morning,Mr John,Tuesday,Diesel,17210,₦820,"₦14,112,200",February,2,1,,
25/02/2025,Iwaya,Cooking Gas,Morning,Mr John,Tuesday,LPG (kg),2437,₦850,"₦2,071,450",February,2,1,,
26/02/2025,Maryland,Cooking Gas,Night,Miss Ada,Wednesday,AGO,12257,₦750,"₦9,192,750",February,2,1,,
26/02/2025,Maryland,Cooking Gas,Night,Miss Ada,Wednesday,PMS,20062,₦650,"₦13,040,300",February,2,1,,
26/02/2025,Maryland,Cooking Gas,Night,Miss Ada,Wednesday,Lubricant,1163,"₦2,000","₦2,326,000",February,2,1,,
26/02/2025,Maryland,Cooking Gas,Night,Miss Ada,Wednesday,Diesel,9005,₦820,"₦7,384,100",February,2,1,,
26/02/2025,Maryland,Cooking Gas,Night,Miss Ada,Wednesday,LPG (kg),2580,₦850,"₦2,193,000",February,2,1,,
27/02/2025,Idimu,Cooking Gas,Night,Mr John,Thursday,AGO,7209,₦750,"₦5,406,750",February,2,1,,
27/02/2025,Idimu,Cooking Gas,Night,Mr John,Thursday,PMS,23192,₦650,"₦15,074,800",February,2,1,,
27/02/2025,Idimu,Cooking Gas,Night,Mr John,Thursday,Lubricant,1149,"₦2,000","₦2,298,000",February,2,1,,
27/02/2025,Idimu,Cooking Gas,Night,Mr John,Thursday,Diesel,14536,₦820,"₦11,919,520",February,2,1,,
27/02/2025,Idimu,Cooking Gas,Night,Mr John,Thursday,LPG (kg),2852,₦850,"₦2,424,200",February,2,1,,
28/02/2025,Iwaya,Automotive Fuel,Morning,Mrs Chika,Friday,AGO,9753,₦750,"₦7,314,750",February,2,1,,
28/02/2025,Iwaya,Automotive Fuel,Morning,Mrs Chika,Friday,PMS,16085,₦650,"₦10,455,250",February,2,1,,
28/02/2025,Iwaya,Automotive Fuel,Morning,Mrs Chika,Friday,Lubricant,1036,"₦2,000","₦2,072,000",February,2,1,,
28/02/2025,Iwaya,Automotive Fuel,Morning,Mrs Chika,Friday,Diesel,9715,₦820,"₦7,966,300",February,2,1,,
28/02/2025,Iwaya,Automotive Fuel,Morning,Mrs Chika,Friday,LPG (kg),2350,₦850,"₦1,997,500",February,2,1,,
01/03/2025,Maryland,Lubricant,Morning,Miss Ada,Saturday,AGO,12897,₦750,"₦9,672,750",March,3,1,,
01/03/2025,Maryland,Lubricant,Morning,Miss Ada,Saturday,PMS,14995,₦650,"₦9,746,750",March,3,1,,
01/03/2025,Maryland,Lubricant,Morning,Miss Ada,Saturday,Lubricant,1017,"₦2,000","₦2,034,000",March,3,1,,
01/03/2025,Maryland,Lubricant,Morning,Miss Ada,Saturday,Diesel,15284,₦820,"₦12,532,880",March,3,1,,
01/03/2025,Maryland,Lubricant,Morning,Miss Ada,Saturday,LPG (kg),2819,₦850,"₦2,396,150",March,3,1,,
02/03/2025,Idimu,Cooking Gas,Afternoon,Miss Ada,Sunday,AGO,8990,₦750,"₦6,742,500",March,3,1,,
02/03/2025,Idimu,Cooking Gas,Afternoon,Miss Ada,Sunday,PMS,15636,₦650,"₦10,163,400",March,3,1,,
02/03/2025,Idimu,Cooking Gas,Afternoon,Miss Ada,Sunday,Lubricant,1206,"₦2,000","₦2,412,000",March,3,1,,
02/03/2025,Idimu,Cooking Gas,Afternoon,Miss Ada,Sunday,Diesel,9707,₦820,"₦7,959,740",March,3,1,,
02/03/2025,Idimu,Cooking Gas,Afternoon,Miss Ada,Sunday,LPG (kg),2018,₦850,"₦1,715,300",March,3,1,,
03/03/2025,Iwaya,Lubricant,Afternoon,Mr Tunde,Monday,AGO,5059,₦750,"₦3,794,250",March,3,1,,
03/03/2025,Iwaya,Lubricant,Afternoon,Mr Tunde,Monday,PMS,23663,₦650,"₦15,380,950",March,3,1,,
03/03/2025,Iwaya,Lubricant,Afternoon,Mr Tunde,Monday,Lubricant,1023,"₦2,000","₦2,046,000",March,3,1,,
03/03/2025,Iwaya,Lubricant,Afternoon,Mr Tunde,Monday,Diesel,10508,₦820,"₦8,616,560",March,3,1,,
03/03/2025,Iwaya,Lubricant,Afternoon,Mr Tunde,Monday,LPG (kg),1508,₦850,"₦1,281,800",March,3,1,,
04/03/2025,Maryland,Automotive Fuel,Morning,Miss Ada,Tuesday,AGO,6906,₦750,"₦5,179,500",March,3,1,,
04/03/2025,Maryland,Automotive Fuel,Morning,Miss Ada,Tuesday,PMS,23182,₦650,"₦15,068,300",March,3,1,,
04/03/2025,Maryland,Automotive Fuel,Morning,Miss Ada,Tuesday,Lubricant,656,"₦2,000","₦1,312,000",March,3,1,,
04/03/2025,Maryland,Automotive Fuel,Morning,Miss Ada,Tuesday,Diesel,19332,₦820,"₦15,852,240",March,3,1,,
04/03/2025,Maryland,Automotive Fuel,Morning,Miss Ada,Tuesday,LPG (kg),2466,₦850,"₦2,096,100",March,3,1,,
05/03/2025,Idimu,Automotive Fuel,Afternoon,Miss Ada,Wednesday,AGO,11005,₦750,"₦8,253,750",March,3,1,,
05/03/2025,Idimu,Automotive Fuel,Afternoon,Miss Ada,Wednesday,PMS,11431,₦650,"₦7,430,150",March,3,1,,
05/03/2025,Idimu,Automotive Fuel,Afternoon,Miss Ada,Wednesday,Lubricant,1222,"₦2,000","₦2,444,000",March,3,1,,
05/03/2025,Idimu,Automotive Fuel,Afternoon,Miss Ada,Wednesday,Diesel,17246,₦820,"₦14,141,720",March,3,1,,
05/03/2025,Idimu,Automotive Fuel,Afternoon,Miss Ada,Wednesday,LPG (kg),2838,₦850,"₦2,412,300",March,3,1,,
06/03/2025,Iwaya,Cooking Gas,Afternoon,Miss Ada,Thursday,AGO,12341,₦750,"₦9,255,750",March,3,1,,
06/03/2025,Iwaya,Cooking Gas,Afternoon,Miss Ada,Thursday,PMS,18991,₦650,"₦12,344,150",March,3,1,,
06/03/2025,Iwaya,Cooking Gas,Afternoon,Miss Ada,Thursday,Lubricant,1045,"₦2,000","₦2,090,000",March,3,1,,
06/03/2025,Iwaya,Cooking Gas,Afternoon,Miss Ada,Thursday,Diesel,9088,₦820,"₦7,452,160",March,3,1,,
06/03/2025,Iwaya,Cooking Gas,Afternoon,Miss Ada,Thursday,LPG (kg),2270,₦850,"₦1,929,500",March,3,1,,
07/03/2025,Maryland,Cooking Gas,Morning,Miss Ada,Friday,AGO,8102,₦750,"₦6,076,500",March,3,1,,
07/03/2025,Maryland,Cooking Gas,Morning,Miss Ada,Friday,PMS,22263,₦650,"₦14,470,950",March,3,1,,
07/03/2025,Maryland,Cooking Gas,Morning,Miss Ada,Friday,Lubricant,860,"₦2,000","₦1,720,000",March,3,1,,
07/03/2025,Maryland,Cooking Gas,Morning,Miss Ada,Friday,Diesel,16668,₦820,"₦13,667,760",March,3,1,,
07/03/2025,Maryland,Cooking Gas,Morning,Miss Ada,Friday,LPG (kg),2904,₦850,"₦2,468,400",March,3,1,,
08/03/2025,Idimu,Lubricant,Afternoon,Miss Ada,Saturday,AGO,11846,₦750,"₦8,884,500",March,3,1,,
08/03/2025,Idimu,Lubricant,Afternoon,Miss Ada,Saturday,PMS,26040,₦650,"₦16,926,000",March,3,1,,
08/03/2025,Idimu,Lubricant,Afternoon,Miss Ada,Saturday,Lubricant,1393,"₦2,000","₦2,786,000",March,3,1,,
08/03/2025,Idimu,Lubricant,Afternoon,Miss Ada,Saturday,Diesel,10934,₦820,"₦8,965,880",March,3,1,,
08/03/2025,Idimu,Lubricant,Afternoon,Miss Ada,Saturday,LPG (kg),1488,₦850,"₦1,264,800",March,3,1,,
09/03/2025,Iwaya,Cooking Gas,Night,Mr Tunde,Sunday,AGO,8750,₦750,"₦6,562,500",March,3,1,,
09/03/2025,Iwaya,Cooking Gas,Night,Mr Tunde,Sunday,PMS,17202,₦650,"₦11,181,300",March,3,1,,
09/03/2025,Iwaya,Cooking Gas,Night,Mr Tunde,Sunday,Lubricant,1352,"₦2,000","₦2,704,000",March,3,1,,
09/03/2025,Iwaya,Cooking Gas,Night,Mr Tunde,Sunday,Diesel,11405,₦820,"₦9,352,100",March,3,1,,
09/03/2025,Iwaya,Cooking Gas,Night,Mr Tunde,Sunday,LPG (kg),2236,₦850,"₦1,900,600",March,3,1,,
10/03/2025,Maryland,Cooking Gas,Morning,Mrs Chika,Monday,AGO,14977,₦750,"₦11,232,750",March,3,1,,
10/03/2025,Maryland,Cooking Gas,Morning,Mrs Chika,Monday,PMS,18687,₦650,"₦12,146,550",March,3,1,,
10/03/2025,Maryland,Cooking Gas,Morning,Mrs Chika,Monday,Lubricant,1465,"₦2,000","₦2,930,000",March,3,1,,
10/03/2025,Maryland,Cooking Gas,Morning,Mrs Chika,Monday,Diesel,12624,₦820,"₦10,351,680",March,3,1,,
10/03/2025,Maryland,Cooking Gas,Morning,Mrs Chika,Monday,LPG (kg),1288,₦850,"₦1,094,800",March,3,1,,
11/03/2025,Idimu,Lubricant,Night,Miss Ada,Tuesday,AGO,8388,₦750,"₦6,291,000",March,3,1,,
11/03/2025,Idimu,Lubricant,Night,Miss Ada,Tuesday,PMS,16795,₦650,"₦10,916,750",March,3,1,,
11/03/2025,Idimu,Lubricant,Night,Miss Ada,Tuesday,Lubricant,846,"₦2,000","₦1,692,000",March,3,1,,
11/03/2025,Idimu,Lubricant,Night,Miss Ada,Tuesday,Diesel,8180,₦820,"₦6,707,600",March,3,1,,
11/03/2025,Idimu,Lubricant,Night,Miss Ada,Tuesday,LPG (kg),2776,₦850,"₦2,359,600",March,3,1,,
12/03/2025,Iwaya,Lubricant,Night,Miss Ada,Wednesday,AGO,6568,₦750,"₦4,926,000",March,3,1,,
12/03/2025,Iwaya,Lubricant,Night,Miss Ada,Wednesday,PMS,29765,₦650,"₦19,347,250",March,3,1,,
12/03/2025,Iwaya,Lubricant,Night,Miss Ada,Wednesday,Lubricant,1015,"₦2,000","₦2,030,000",March,3,1,,
12/03/2025,Iwaya,Lubricant,Night,Miss Ada,Wednesday,Diesel,15420,₦820,"₦12,644,400",March,3,1,,
12/03/2025,Iwaya,Lubricant,Night,Miss Ada,Wednesday,LPG (kg),1705,₦850,"₦1,449,250",March,3,1,,
13/03/2025,Maryland,Automotive Fuel,Morning,Miss Ada,Thursday,AGO,12055,₦750,"₦9,041,250",March,3,1,,
13/03/2025,Maryland,Automotive Fuel,Morning,Miss Ada,Thursday,PMS,15492,₦650,"₦10,069,800",March,3,1,,
13/03/2025,Maryland,Automotive Fuel,Morning,Miss Ada,Thursday,Lubricant,1009,"₦2,000","₦2,018,000",March,3,1,,
13/03/2025,Maryland,Automotive Fuel,Morning,Miss Ada,Thursday,Diesel,18348,₦820,"₦15,045,360",March,3,1,,
13/03/2025,Maryland,Automotive Fuel,Morning,Miss Ada,Thursday,LPG (kg),2663,₦850,"₦2,263,550",March,3,1,,
14/03/2025,Idimu,Cooking Gas,Afternoon,Miss Ada,Friday,AGO,12596,₦750,"₦9,447,000",March,3,1,,
14/03/2025,Idimu,Cooking Gas,Afternoon,Miss Ada,Friday,PMS,29145,₦650,"₦18,944,250",March,3,1,,
14/03/2025,Idimu,Cooking Gas,Afternoon,Miss Ada,Friday,Lubricant,1273,"₦2,000","₦2,546,000",March,3,1,,
14/03/2025,Idimu,Cooking Gas,Afternoon,Miss Ada,Friday,Diesel,10561,₦820,"₦8,660,020",March,3,1,,
14/03/2025,Idimu,Cooking Gas,Afternoon,Miss Ada,Friday,LPG (kg),2749,₦850,"₦2,336,650",March,3,1,,
15/03/2025,Iwaya,Lubricant,Afternoon,Mr Tunde,Saturday,AGO,12206,₦750,"₦9,154,500",March,3,1,,
15/03/2025,Iwaya,Lubricant,Afternoon,Mr Tunde,Saturday,PMS,26804,₦650,"₦17,422,600",March,3,1,,
15/03/2025,Iwaya,Lubricant,Afternoon,Mr Tunde,Saturday,Lubricant,1056,"₦2,000","₦2,112,000",March,3,1,,
15/03/2025,Iwaya,Lubricant,Afternoon,Mr Tunde,Saturday,Diesel,11478,₦820,"₦9,411,960",March,3,1,,
